UserID,MovieID,Note,Rating,isFavorite,hasWatched,wantToWatch,ID,title,director,year,mpaa_rating,profile_pic,detail_pic,budget,revenue,tagline,overview,status,release_date,genres,vote_average,vote_count,imdb_rating,rottentomato_rating,moviedb_rating,audience_rating,trailer_url,movieID,runtime
20|62||0|0|1|1|62|"That Awkward Moment"|||R|http://content8.flixster.com/movie/11/17/44/11174486_pro.jpg|http://content8.flixster.com/movie/11/17/44/11174486_det.jpg|||"Formulaic and unfunny, That Awkward Moment wastes a charming cast on a contrived comedy that falls short of the date movies it seems to be trying to subvert."|||2014-01-31|||||21||56||771359339|94
20|63||0|0|0|1|63|Frozen|||PG|http://content6.flixster.com/movie/11/17/35/11173584_pro.jpg|http://content6.flixster.com/movie/11/17/35/11173584_det.jpg|||"Beautifully animated, smartly written, and stocked with singalong songs, Frozen adds another worthy entry to the Disney canon."|||2013-11-27|||||89||89||771246543|85
20|64||0|0|0|1|64|"American Hustle"|||R|http://content6.flixster.com/movie/11/17/44/11174440_pro.jpg|http://content6.flixster.com/movie/11/17/44/11174440_det.jpg|||"Riotously funny and impeccably cast, American Hustle compensates for its flaws with unbridled energy and some of David O. Russell's most irrepressibly vibrant direction."|||2013-12-20|||||93||79||771352406|129
20|65||0|0|0|1|65|"The Wolf of Wall Street"|||R|http://content7.flixster.com/movie/11/17/49/11174981_pro.jpg|http://content7.flixster.com/movie/11/17/49/11174981_det.jpg|||"Funny, self-referential, and irreverent to a fault, The Wolf of Wall Street finds Martin Scorsese and Leonardo DiCaprio at their most infectiously dynamic."|||2013-12-25|||||76||83||771305721|179
20|66||0|0|0|1|66|"Jack Ryan: Shadow Recruit"|||PG-13|http://content9.flixster.com/movie/11/17/39/11173959_pro.jpg|http://content9.flixster.com/movie/11/17/39/11173959_det.jpg|||"It doesn't reinvent the action-thriller wheel, but Jack Ryan: Shadow Recruit offers a sleek, reasonably diverting reboot for a long-dormant franchise."|||2014-01-17|||||56||63||771314857|105
20|67||0|0|1|1|67|"Lone Survivor"|||R|http://content7.flixster.com/movie/11/17/26/11172665_pro.jpg|http://content7.flixster.com/movie/11/17/26/11172665_det.jpg|||"While it may deliver its messages of patriotism, courage, and sacrifice a tad heavy-handedly, Lone Survivor finds writer/director Peter Berg wielding enough visceral power to mitigate many of his movie's jingoistic flaws."|||2014-01-10|||||74||90||771356130|121
